text,label
નાન્ય માંગો પોલીસ જોડે માસ્ક નો દંડ વસુલો,0
યજ્ઞ કરવા થી કરેલુ કમૅ જતુ નથી ઉપર થી જઞતના નાથ ને છેતરવા નુ કામ કોઇ ને વિશ્રાસ આપી છેતરવા એ મોટો ઞુનેઞાર બાપુ ના આવવા થી કશો ફેર ન પડે,1
પબ્લિક માંગે જ છે જય શ્રીરામ ભારતમાતા કી જય,0
"આને ગામડા ની મોજ કેવાય,
એસી ઓફિસ મા બેસી ને સફા જેવા ન્યૂઝ બતાવવા વાળા ઘેલ સફા ઓ ને આની ખબર ના પડે",1
મોહન ભાગવત નિ સાથે ઓલો મોદી પણ ચડો પેરે છે જાહેરમાંજ પેરે છે અને ઍ ચડો કેવો છે?,0
એણે તો ઓલા ભાઈ કરતાંય વધારે બોલિતી ગાળો જોગીદાસ ખુમાણ વીર રામ વાળા ચાંપરાજ વાળો આ કાઠી ની પહેચાન છૅ એટલે કાઠીને કાળા ટીલા કરવાની કોસીસ નો કરતા કોઈ વાલા જય માઁ મોગલ,0
"મેહુલસર ખૂબ સરસ કાર્ય છે આપનું
અને આ  રૂપિયા ની વેક્સિન ના  લે તો સરકાર /હોસ્પિટલ ઉપર કાળા બજારી નો કેસ થાય કે ન થાય",0
કેમ પગ પકડશે તારો કેમ તું નાગી પુગી થવાની,1
મરી જાવ લોડા વો કય સરમ જેવું સે કે નયકલ,1
સમાજમાં પવિત્ર હિન્દૂ પરિવાર વ્યવસ્થા જ તોડી મુકવા જ મહિલા અને પોલીસ અગ્રેસર થાયેલા જોવા મળે છેએમાંય ફેમિલિકોર્ટ તો પુરુષોને પોતાની પત્ની થી અલગ રહેવા અને રૂપિયા લૂંટી આપવા માટે ભગવાન બની બેઠી છેતો છે પરંતુ કુટુંબીક તકરારમાં વકીલને અનલીગલ સ્ટેન્ડ પુરી હદ કરી મૂકી,1
જો સુરતની પોલીસે તમારું દિલ જીત્યું હોય તો,0
"ગુજરાતના આ નેત્રહીન ખેલાડી જે ક્રિકેટમાં ઘણા મેડલ પણ જીત્યો છે અને આજે તેનું ગુજરાન ચલાવવા માટે અઢીસો રૂપિયામાં મજૂરી કરી રહ્યો છે દેશમાં એવા ઘણા લોકો છે જે દેશનું નામ ઘણી વખતે રોશન કરતા હોય છે, જેના લીધે આપણને પણ તેનો મોટો ગર્વ થતો હોય છે બધા જ લોકોનો નસીબ કેટલીક વખતે બદલાઈ જતા હોય છે અને એવા જ એક ખેલાડી વિષે જાણીએ જે ક્રિકેટ ટીમનો નેત્રહીન ખેલાડી છે અને તે આજે દહાડી મહેનત કરવા માટે મજબુર બન્યો છે આ ખેલાડી નવસારી જિલ્લાના વાંસદા તાલુકાના ખાટંબા ગામના છે, જેમનું નામ અંધ ક્રિકેટર નરેશ તુમડા છે હાલમાં આ ખેલાડી તેમનું ગુજરાન ચલાવવા માટે આજે મજૂરી કરે છે નરેશ તુમડાએ વર્ષ ૨૦૧૮ માં બ્લાઇન્ડ ક્રિકેટ વર્લ્ડ કપ રમ્યા હતા અને એ વખતે ભારત તે કપ જીતી ગયું હતું નરેશ તુમડા અત્યાર સુધી ૪ રાષ્ટ્રીય અને ૩ આંતરરાષ્ટ્રીય ટુર્નામેન્ટ પણ રમ્યા છે તેમના જીવનકાળ દરમિયાન ટ્રોફી, મેડલ અને સર્ટિફિકેટ પણ જીત્યા છે, પણ હાલમાં તેમની એવી સ્થિતિ થઇ ગઈ છે કે તેઓને દહાડી અઢીસો રૂપિયાની મજૂરી કરવી પડી રહી છે તેમના પરિવારની સ્થિતિ ખરાબ હોવાથી તેમને નોકરીની જરૂરિયાત છે અને તેની માટે તેઓએ મદદ પણ માંગી છે, ઘણી વખતે આપણને પણ આ વાતનું દુઃખ લાગતું હોય છે કે આપણા આવા ખેલાડીઓની આવી સ્થિતિ થઇ ગઈ છે",0
પોલીસ જ્યારે પબ્લિકનાં વાહનનાં ગ્લાસ તોડે ત્યારે કોઈ કાયદો લાગુ પડતો નથી અને કોઈ કાર્યવાહી નથી થતીપરંતુ જ્યારે પબ્લિક સરકારી વાહનોના કાચ તોડે ત્યારે કેમ કાયદો લાગુ પડે છે ?? કાયદો ફક્ત સરકારી વાહનો માટે જ લાગુ પડે છે ?,1
"સ્કુલ વારા તારામાં કંઈક માનવતા જેવુ છે કે નહી ??
 પાછૂ લેવા માટે પણ વાલી ઓ એ વકીલ રોકી , વકીલ ની ફી નો ખચૅ કરી ને કોટૅ ના પગથીયા ઘસવાના
  પર કેટલી હદે ખરાબ છે તેનુ આ વરવુ દૃશ્ય છે",1
"સાલુ મે પણ દંડ ભર્યો હતો ભરવો તો પડેજ કારણ મારી ભૂલ હતી મે માસ્ક નોહ્તો પેહર્યો સાલી આપડી માનસિકતા વાતો અમેરિકા અને યુરોપ ની સ્વછતા ની કરવી છે અને રોડ ઉપર દિવસ મા , વખત માવા ખાઈને થૂંકે છે",0
સરકાર આ માસ્ક નો દંડ બંધ કરે તો સારુ નકર પોલીસ અને પબ્લીક વચ્ચે ધર્ષણ અવારનવાર થતુ રહેશે,0
 ગૃહ રાજ્યમંત્રી પ્રદીપસિંહ જાડેજાએ કરેલી જાહેરાત મુજબ રથયાત્રાના દિવસે અમદાવાદ શહેરના  કિમી લાંબા રૂટ પર કર્ફ્યૂ રહેશે,0
આ એજ છે જ્યાં ના કિસાનો આંદોલન કરી રહ્યા છે અને નીરજ કિસાન પુત્ર છે જેને આતંકવાદી ખાલિસતાની કહેતા હતા,1
આ ડભવા ઓને કાયમ ગરીબ માણસો ને લુટે સે એમને સબ્દો સીખવા પડેજ,0
લુકખહો,1
ઈ અભણને બરાબરનો પાઠ ભણાવજો એટલે દીમાંગ ઠેકાણે આવી જાય,1
વાહ દોસ્ત વાહ બહુ સારું કામ કર્યું આવાને તો સબક શિખડા વાય,0
એ ટોપી વાળા તમને ટોપી નો પહેરાવ નય તેનુ ધ્યાન રાખજો નકર હવા નીકળી નો જાય,0
પોલિસ સ્ટેશનમાં બેસીને દારૂની મહેફિલ થાય છે ત્યારે ક્યાં જાય છે તમારી શિષ્ટતા,1
"હે બીબીસી ના મૂર્ખા ઓ પ્લાસ્ટિક ના ચોખા નોર્મલ અસલી ચોખા કરતા ઘણા મોંઘા પડે કોઈ ના ખવડાવે 
જરાક તો પત્રકાર બનો
વેચાઉ બની ગમે ત્યા બુદ્ધિ શુ કામ ગીરવી મૂકી આવો છો ?",1
મોદીએ જભગવાન,0
"શું આમ પબ્લિક ને સત્તાધીશો પાસેથી ઓળખકાર્ડ માંગવાનો હક નથી ?
શું ખાખી વર્દી પહેરેલી હોય તે પૂરતું છે?
જો કોઈ આમ નાગરિક પોલીસ પાસે  માંગે તો તેમના અહમ ને બહુ મોટું નુકશાન થાય છે અને નાગરિકો સાથે ખરાબ વર્તન કરવામાં આવે છે ચાલસે અને ચલાવી લઇસુ વાળા અભિગમ રાખસો તો આવા સત્તાધીશો મનફાવે તેમ વર્તસે આજની યુવા પેથી ચલાવતી નથી અને ક્યારેય ચલાવસે પણ નઇ ",1
હવે બાવા વેપારી બનીયા,1
તમે ભરમાવ્યા એટલા થોડા જ છે સાવધાન તો તમારાથી રહેવું પડશે બીજેપી નો જે કચરો છે ને એ  થી સાફ કરવાનો છે,1
મોદી ને અમિતશાહ ને આખી  પોલીસ વાલા બાયલા  હીજડા છે નાના માણસો ને હેરાન કરે છે,1
આટલો આક્રોશ  માં જ દેખાય છેઇલેકશન માં નહીં,1
ભાઈ પેટ્રોલ પંપ ને સીલ ‌કરાઈ દે ભાઈ,0
પાશ ઈના વાહેનો ગરીજાતા,0
આ વિડિયોના આધારે   સેકશન  મુજબ ૨૦૦ રુપિયા સુધીનો દંડ થઈ શકે છે,0
મેડમ એ ગુજરાત માં જાણ નો જોખીમ હોઈ તો યુપી બિહાર ને દિલ્લી જઈને જોવો આપડે કેટલા સેફ છીએ ખબર પડે,0
"બીક માને બીક ફરાય ગયા ઘાઘાથયગયા તાવ નો આવે તો સારું આમ આદમી પાર્ટી માં તો બોવ તાકાત છે ભાઈ જોવાઈ ગયું
ભાજપ ને અઘરું છે
જય જવાન જય કિશાન",0
"મોદી સરકારના મંત્રીમંડળના  મંત્રીઓમાંથી  મંત્રીઓનો ગુનાહિત ઇતિહાસ છે, જેમાંથી  મંત્રીઓ સામે હત્યાનો કેસ ચાલી રહ્યો છે",1
જો કોઈ નાનો માણસ ચોરી કરે તો કેટલીક કલમો ઉમેરો થતો હોય છે અને જો કોઇ મોટો માણસ ચોરી કરે તો કેટલીક કલમો નીકળી જાય સાહેબ વાહ વાહ ન્યાય દરેક માટે સરખો થવો જોઈએ બસ મારી આપને નમ્ર વિનંતી છે,0
લુટવા સિવાય બીજી કોય વાત નથી,1
ભાઈ ગૂગલ માં બધી માહિતી સાચી નથી હોતી એમાં તમે સેર્ચ કરો એટલે ગમે તે વેબસાએટ માંથી ગોતીને તમને રિઝલ્ટ આપેએ કોઈ સર્ટિફાઈડ નથી કે એમાં હોય એ બધું સાચું,0
પોલીસ પોતાના રેદા ભરવા માટે જનતા ના ખિસ્સા ખાલી કરી રહી છે 👿,1
તો પછી ત્યા શું કામ રોકાણા છો વયા આવો ભારત,0
 ની પોટલી ને દુનિયા આખી મારી🤣🤣🤣,0
ભાઇ શુ આ માટે જ પબ્લીક હેરાન થાય છે,1
આ એક સારાં આને કામ કરવાની ધગશ ધરાવતાં સાસંદ છે બરાબર એમને કામગીરી સોંપાઇ છે ગુજરાતમાં ફાર્માસ્યુટીકલ કઃપની સારી એવી છે એનાથી આ ઉદ્યોગોને જોમવંતુ બનશે,0
આટલુ ક્લિયર પ્રુફ છેતો પણ આમ આદમી કશુ નહીં કરી શકે આવા હરામીઓ જોડેસીસ્ટમ જ ખરાબ છે,1
કેદી તને બોલાવીયો ખોટા નીતીનનોપગાર દારછે આભાઈ,0
સરકાર ને નમ્ર વિનંતિ છે કે આવનારા દિવાસો માં આર્ટિકલ (અનુચ્છેદ ) નો કોર્સ સ્કૂલ-કોલેજોમાં શરૂ કરે જેથી ભવિષ્ય માં વિદ્યાર્થી-વિદ્યાર્થી વચ્ચે થતાં બેદભવ અટકે અને જાગરૂકતા આવે આજે હાઇકોર્ટે પણ આર્ટિકલ વિશે કોઈ પણ જાતનું  નોતું કર્યું,0
મંત્રી ઓ બદલ્યા વિના રાજીનામા આપી ઘર ભેગા થાય જાય તો શાં રૂ,0
લૂખી સાથે કોઈ ચર્ચા ના કરાય,1
ખેરુદ બીચારો ખેતરમા કમાય છે ને પોલીસ રસતા પણ કમાય છે,1
"કોર્ટ આવો બેજવાબદાર આવો આદેશ કરી શકે ? માસ્ક ન પહેરવા બદલ
સ્વસ્થ વ્યક્તિને સજા રૂપે મરંણતુલ્ય ચેપી રોગી ઓ વચ્ચે સેવા માટે છોડી ન શકાયઆ વા હુકમ નો અમલ કરનાર કરાવનાર ઉપર સદોષ માનવ વધ નો પ્રયાસ અને માનવ અધિકાર નો ભંગ ના ગુનેગાર ગણાયઆવું મારુ માનવું છે આવા હુકમ ને સુપ્રીમમાં પડકારી શકાય",1
હવે સમય થઈ ગયો છે સરકાર બદલાવા નો,1
હજુ આપો પોલીસો ને પાવર,1
મોદી કેબિનેટમાં કરોડપતિ અને ક્રિમિનલ કેસ ધરાવતા મંત્રીઓની ભરમાર,1
"  પાસિયા એમને સાચુજ કીધું છે, તારી કેમ બડી ગઈ 😜😜😜😜",1
નેતાઓ ની સભા રેલી માં કોઇ ને દડ નથી થાતો જનતા એજ બધો દડ ભરવા નો લઞન મરણ જેવા કામ માં માણસો ની મયાદા નેતાઓ ની રેલી કે સભા માં કોઈ મયાદા નહીં,1
કેસ કરીને ફાયદો સુ બધા મળેલા છે નહિતર સરકાર ને સુ ખબર નથી ? પણ જનતા લૂંટાઈ છે ને સરકાર ને તો નુકસાની નથી ને,0
શોદયા ખેલ સે આ તમાર જેવી ભોલા લોકો ને સોદુ બનાવાનો હમજો,1
કેદુના ભાજપ ભાજપ કરો છો લ્યો આ સરકાર મારી નાખવાની છે,1
પોલીસ જે બીજાને કાયદા બતાવે છે તેમની ભૂલ જુવો આ ફોટો પોલીસ સ્ટેશન માં સેનીટાઈઝર સ્ટેન્ડ ની ઉપર પાન મસાલા ની પિચકારી મારી ગંદગી કરી છે આ એજ 👮 પોલીસ સ્ટેશન છે ભાઈ,1
હમણાં લારી કે રેકડી વાળા ના ત્યાં આવો વંદો નીકળ્યો હોત તો એને માર મારી ને અધમુવો કરી નાખતા ખાવો હજી મોટી રેસ્ટોરન્ટ ખાવ,1
"સત્યમેવ જયતે🤣🤣😂😂🙏🙏
બધું નાટક😜😜",1
ભાઈ મોદી રાજ છે કોઈ ને કઈ તકલીફ નો જોવી જોઈએ કેમકે તમે જ તો લાવીયા છો લુંટવાવાળી સરકાર નેપછી સુ દુઃખ કરવાનું,1
ગુજરાતની પોલીસ કરતા મોટો કોઈ ગુંડો દારુડીયો ચોર કે રંડીચોદ નથી સાવ હલકી થું થું થું  નફરત છે આવા હરામીઓથી,1
આ એક શબ્દ નામ નો રઇ ગયો છેબાકી તમારે એક નંબર નો ધંધો કરવો હોઇ તો પણ રૂપિયા આપવાના અને બે નંબર નો ધંધો કરવો હોઇ તો પણ આપવાના,1
આવી તો આપણા ગુજરાતની પોલીસ શું કામની નકામી પોલીસ ક્યાં દેખો ત્યાં મારતા ફરે છે કુતરાની જેમ,1
આ સંત બધા પુરાવા ની તાપસ થયાં પછી નિર્દોષ છુંટી ગયા છે તે કેમ નથી બતાવતા??,1
"સાહેબે કિધેલુ કે અમેરીકન ભારતના વિઝા લેવા લાઈન લગાવશે હવે રૂપાણી કહે છે કે ગુજરાતના ખેડૂતો ડોલર ને પાઉન્ડમાં કમાણી કરશે,બડે મિયાં તો બડે મિયાં છોટે મિયાં સુભાન અલ્લાહ 🤣🤣🤣કોમેન્ટ માં 👇",0
"આવા અમુક પોલીસ અધિકારીઓની લીધે આખુ પોલીસખાતું બદનામ થાય છે ,,,મેહુલભાઈ એ લોકોને છોડતા નહિ",1
પેટ્રોલ પંપ પર બીજો માણસ તમારી સાથે મીઠી મીઠી વાતો કરવા આવી જાય એટલે સમજવું તમે છેતરાવ છો,1
તારુ કામ કર ને,0
" મા મારા સગા વ્હાલાના  વોટ આમ આદમી પાટીૅને જાય છે
જય હો આમ આદમી પાટીૅ",0
પાછી કોક હિન્દુ ની છોકરી પટાવશે,1
ચીખલી_હત્યાકાંડ ની જેમ પોલીસ વાળા પર કોઈ કાર્યવાહી નથી થવાની,1
કિશોર ભાઈ દલાલ નીમાનોપીકો,1
પોલીસ ના દિવસ પુરા થવા આવ્યા છે આવા પોલીસ નોકરી ઉતારો જેલ હવાલે કરો,1
  અમારી પાસે હોત તો અમે આ રીતે વિડિયો ના બનાવતા કાકા અને રહી સલાહ ની વાત તો તમે મને સલાહ જ આપો છો તો તમે ક્યાંથી રાઈટ થયા મોટા સાહેબ,0
મોસ્ટ ઓફ કોમેન્ટ ભાજપ વિરોધ્હિ છે તો પણ🤔🤔🤔🤔હરેક ચુંટણી ઍ જ જીતે,0
"જેલ ભેગા કરી નાખો , ને રીમાઇન્ડ માં લ્યો હારાવ ને",1
સરકાર ની ચરબી હવે ઉતરી જશે  માં ચિંતા ના કરો ભાઈ મેદાનમાં આવી ગંઈ છે આમ આદમી પાર્ટી,1
વારંવાર આવા દેહાવો થવાનું કારણ  થવાનું છેખબર છે પોલીસ પકડી ને છોડી દેવાની છે,1
આ પંપ વાળા જ નહી પરંતુ બધા જ પંપ વાળા આવુજ કરે છે આ લોકો ને મારવા જ જોય્યે અને આવુ કરનારા ના પંપ શીલ કરવા જોય્યે,1
"મેહુલ સર ,ડિંડોલી પોલીસ નિ માસ્ક બાબતે હદ થઈ ગઈ છે ",0
બોલેઇ બીજોનથી છે પરમેસવર પોતે અંજ્ઞાનીને આંધળો એને આઘોજઇને ગોતે કલકી અવતાર હોય તો એમા બીજાને સુ પેટમા દુખે ઇ હવે કહેછે કે હુ ભગવાનશુ તો છે એમા જાથા વારાનાબાપનુ શુ જાય એલા વાતો જાવ જરાક વા રામ નથી તોય કરોડોરૂપિયા નુ મંદીર બંધાવેછે તો જાથાવારાવ હુ તમને કવસવ કે એને રોકીબતાવો તો થોડીક આ દેશ માથી ગરીબાઇ ઘટે તમે ભાઈડા કેવાવ તયાજાવ તો આયા એકલો માણસ જોઈને એનુ લોઇ કા પયો બધા ભેગા થયને,0
ભાઈ ગુંડાઓ ના આગમનથી જ કોગરેશ ડૂબી રહી છે એ જનતા બહૂ સારી રીતે સમજે છે,1
આ તો સાયેબ રમ્યા ની એટલે બાકી તો સામે વારા ના આંટા પાડી નાંખતે???😂😂,0
કોઈને મારી ને પૈસા કમાવો છો એના કરતાં મજૂરી કરીને પૈસા કમાવો,1
રેવાદે હરામી ના પેટના છે ખોટીના પેટના છે,1
"સબકે સબ કોરોનાં યા ઓર કોઈ કુદરતી હેરાન થશે
ન્યાય ઉપર વાળો આપી જ દેશ",0
એલા તારે આવા ગપ્પા મારવાના ભગવાન નો ડર રાખ કુતરા લોડા,1
સરસ જાણકારી બીબીસી આ પી રહ્યાછો,0
શું આ ચાર કૂતરાં ઓ માટે અલગ થી નિયમ છે,1
આ હરામી સરકાર આવીજ રીતે સામાન્ય જનતા સૈવા કરે છે,1
તમને આમ જનતા દેખાય છે નેતા સભા અને ઊજવણી કરે ત્યારે તમારા મો માં મગ ઓરેલા હોય છે,1
 રૂપિયા કિલો કપાસિયા તેલ ના એકજ વર્ષ મા  રૂપિયા કરી નાખ્યા જનતા ને રડાવો છો ભોગવવું પડશે,1
ભાજપ ચોર છેગમે તેમ પ્રજા ને લૂંટી રૂપિયા પડવાના છે ગુજરાત ની સુપ્રીમ કોર્ટ ના આંખે પણ કાલી પટ્ટી બધી છે૧૦૦૦ ગુજરાત માં પેન્લટીમહારાષ્ટ્ર માં ૨૦૦ ની પેન્લટી વાઆઆહ ગુજરાત વાહ,1
સારૂ કર્યું તમે યાદ કરાવ્યું 😝 આગલા ભાષણમાં મેદાન મેદાન કરી નાંખશે છોટે સાહેબ 😂,0
કામ કરે તો આવુ થાય નો કરૈતો કાય નો થાય,0
"સર્, આવા કોઈ પણ પોલીસ વારા કે કોઇ સરકારી અધિકારી ટૂંકા કપડા પહેરેલ છોકરી કે મહિલા ને પુરા કપડા પહેરવા નું કહી શકશે?????
સભ્ય સમાજ ના નામે કોઇ લેડીજ ને ફાટેલા કે ટૂંકા કપડા ના પહેરવા નું કહે તો મહાભારત સર્જાય જાય",1
જો આપ એ લાઈટ બિલમાં  યુનિટ આપ્યા તો આપ ની સરકાર નક્કી,0
"કાઈ નો થાઈ ભગવાન ના નામ લેવાઈ ,કૌશલ ભાઈ નો વાળ વાકો નો થાઈ 😎😎😎😎",0
ફ્કત ચુંટણી આવે ત્યારે જ આ ભાઇ દેખાય છે,1
પોલીસ વાળા ગુંડા તત્વો છે સાચા ખોટા નું ભાન નથી રહેતું તે પોલીસ વાળા ને પણ ઘર પરિવાર સગા સંબંધી છે માં બાપ બહેન છે તો એક નજર એ તરફ કેમ નથી કરતા,1
પ્રજા જોડે આતંકવાદી જેવો વ્યવહાર કરે  નેતા અને પોલીસ,1
મનીષભાઈ વિપક્ષ વાળાને તો ક્યાં બોલ વાત થઇ છે તરફથી તો પોલીસ પકડી જાય છે,1
અમિત શાહને મોકલો કે વિકાસ ખાડો થયો છે,1
અબે ભડવે અબ કીસકી બારી હે કીસકી જિંદગી ખરાબ કરેગા,1
હલકીના ગુજરાતની વાત કરને ભડવા સૂકામ વાત ને આડે પાટેલય જાસ ગુજરાતની વાતજ કર ભડવા,1
પોલીસ ને પબ્લીક ની ચિન્તા છે નેતા ની ચિંતા નથી,0
"બેન ખૂબ સરસ, પણ આ લોકો ની મગર જેવી ચામડી છે
કશુ ફેર નહીં પડે",0
બધેય આવી જ હાલત સે ભાઈ લોકો કરે લીલા ગરીબ માણસ કરે એ પાપ,0
બેન જે ભાષા માં પોલીસ જોડે વાત કરે છે એ ભાષા જ પોલીસ ને સમજ માં આવે છે રાઈટ બેન,0
"સરકારે પોલીસને આટલી હદ સુધી ચુટ આપી છે?
ભૂટલેગરોને બળાત્કારીઓ ને પકડતા નથી અને નિર્દોષ લોકો ને શુ કરવા હેરાન કરો છો",1
કોગ્રેસ છે પણ નેતાઓ એક પસી એક બી જે પી ને આપીદો એટલે કોગ્રેસ કોઈ દીવસ આવસે નહી,1
"આ લોકો  મા બેઠા બેઠા હવે પાછૂ
પોલીસ અને જનતા વચે જગડી ને ગમે તેમ
રૂપિયા ભેગા કરવાનુ કામ ચાલુ કરી દીધુ છે
સ્કૂલો ની ફીસ ઉઘરાવી સ્કૂલ બંદહવે પછી ખેડુ નો વારો આવસેચુટણી ચાલતી તી અને રેલી ઓ જન્મ દિવસ પાર્ટી, વિજય
રેલી,ક્રિકેટ, તમામ પાર્ક ની ભીડ આ બધુ જનતાને અને પોલિસ ને દેખાતુ ન હતુ
વાહ ભોલી ભાલી જનતા 🤣🤣🤣🤔🤔",1
નેતાગીરી ભોગવી છે અને પ્રજાને ભોટ સમજી ભાષણ પીરસે છે,1
"ભાઈ તમે બધા એક જ ગાલી ના બળદિયા છોએટલે હવે કોઈ ના પણ વિશ્વાસ રખાઈ એવું નથી પોત પોતાના સ્વાર્થ માટે કરો છો ને જનતા તો પિલાઈ જ છે પોતાનું જ કામ કરો છો  ને સત્તા માં આવે એટલે બધા ફરી જાઈ
આતો બધો ખુરશી નો ચક્કર છે ને આ બધા ખર્ચા પબ્લિક ઉપર જ આવવા ના છે",1
હવે બાટલો  કરવા નો વિચાર લાગે છે આનો ,0
વિકાસ એટલો ગાડોતુર બન્યો છે કે ખાડા સરકાર કરે ભરવાનું કામ ગરીબ જનતા ને,0
ફરકણી સરકાર છે,1
અફઘાનિસ્તાનના લશ્કરગાહ પર કબજો તાલિબાન માટે આટલો મહત્ત્વનો કેમ છે?,0
જોરદાર ગાળો બોલે છે આ બેન,0
"પૈસા કમાવા હોય તો રાજકારણમાં જવાનૂ બાકી દેશની સેવા બધા કેવી
કરે બધાને ખબર છે પેલા પેલા મોટી મોટી વાતો કરશે",0
ભાજપ ને છૂટ છે કોંગ્રેસને આજ્ઞાનું પાલન કરવાનું છે,0
"એ કમાવી લીધું હશે,હવે બીજા ને વારો આપવો પડે ને",0
ભાઇ આમા ભાજપ વાળા નો વાક નથી આતો ગાધી બાપુ ના કહેવાથી આબેડકર સાહેબે કાયદા એવા ઢીલા બનાવયા છે,0
આ બધા ઢોંગી બાબા ને નાગા કરી ને કાઢો ભળવવવ ને,1
આ રાજકોટ પોલીસ ની માં ઓ ને મોદી યે ચોદ લાગે છે,1
મને પોતાને અમદાવાદ નરોડા પોલીસ સ્ટેશન મા કેપ્રી પેરી ને ગયો તો બારે કાઢી મૂક્યો હતો,1
"આપણે પણ એવુ કંઈક લાવો ને, લોલીપોપ કયા સુધી આપતાં રહીશુ??😄😄",0
સંજય સર  હુ ખાનગી સ્પોર્ટસ શિક્ષક છુ બાળકો ને એક જ વસ્તુ શિખવાડુ છુ કે સ્કુલ ના કંપાઉન્ડ ની બહાર ઘણી ચેલેજ છે જે સ્વીકારવી પડશે  કોઈ પણ બાળક માતા પિતા ની આંગળી પકડી ને જીવન જીવી શકતું નથી તેણે પોતાના પગ પર ઊભા થવું જ પડે  આજકાલ વાલીઓ બાળકો ને યોગ્ય શિક્ષણ આપતા જ નથી ,0
વડવાઓ ગયા ને ‌આવા ભઙવાઓ ને દરિદ્રૉ ની હાટડી બંધ કરાવવા છોડતા ગયા,1
આજે સમગ્ર વિસ્તારમાં ઠંડકનો માહોલ જોવા મળ્યો હતો જેને લઈ ખેડુતોએ પણ આનંદ વ્યકત કર્યો હતો,0
"તમે તમારું કામ કર્યું પણ છેલ્લે જે શબ્દનો ઉપયોગ કર્યો તે બિલકુલ યોગ્ય નથી,શરમજનક ભાષા પ્રયોગ એ પણ",1
__ ના ભાઈ એમ કેવાનું કે તમે પણ વહેમ માં ના રહેતા કે તમને  મળશે 😡,0
કોવિડના સમય દરમ્યાન ના  ની પણ ખૂબ સારી સમાજને મદદ અને પ્રવૃત્તિ દ્વારા આપણે આમાં સફળ થયાં છીએ,0
રેશમા બેન ખૂબ સરસ હું તમારી જોડે જ આવા પોલીસ વાળા ને ઓકાત બતાવવાની જરૂર જ સે ખૂબ સરસ,0
"હા અને એક વાત યાદ રાખજો કે જે પણ નિયમો રૂપાણી ની સરકાર બનાવે છે તે માત્ર પોતાના નેતાઓ, અધિકારીઓ ને રૂપિયા કમાવવા માટે બનાવે છે નહિ કે તમારી સુરક્ષા માટે",1
"અહી વાત છે છેતરવાની જો કોઈ દેશની ભોળી અને અમુક અભણ જનતા ને છેતરશે તો નક્કી એની બરબાદી છે જ, જો આવું આવનારા સમય માં જીયો પણ કરશે તો નક્કી એની પણ બરબાદી આવશે કેમકે કોઈ પણ વસ્તુ ક્યારે નથી રહેવાની હવે વાત કરીએ સરકાર ની જો સરકાર અમુક ઉધોગ પતિઓ સાથે મળી ગય છે, તો ચોક્કસ તે નીચે પડવાની તૈયારી માં છે કર્મફળ થી કોણ બચી શક્યું છે",1
આવા બાવા ને જેલમાં બંધ કરો,1
આવા ચાર તો બધા સે તેમાં મેનેજર નો પણ હાથ હોય સે એટલે આપણી સરકાર ને એટલું નિવેદન સે કે માપીયુ રાખો દરેક પેટ્રોલ પંપ ઉપર નહીં તો પછી બોટલ મા દરેક ગ્નાહક ને આપવાનુ કરો બોટલ મા પણ નહીં આપતાં એટલે ચોરી કરતા ના ફાવે અને કહે છે સરકારે ના પડી છે નહીં કહેશે કલેકટર સાહેબ ને ના પાડી છે તો કલેક્ટર સાહેબ ના પાડીશે તો આપણે માપદંડ રાખવુ જોઇ દરેક પેટ્રોલ પંપ ઉપ,0
બધા નખરાઓ છેસાલાઓને એટલું એટેનસન શા માટે આપો છો,0
પુરતા પાવર જો મળી ગયા પછી જુઓ કોંગરેસ કેવી ઝગારા મારશે ફક્ત ઝાડું જ દેખાશે સમજ ને વાલે સમજ ગયે ના સમજે વો ……,1
  દિલ્હી ચાલ્યા જાવ ત્યાં બધું ફ્રી છે,0
ભાઈ ધ્યાન દેજો નાના માણસમા નહીંતર આ સરકાર ના રાજ મા ગરીબ માણસો મરીરેશે,1
આ ભૂરા કપડાં વાળો લુખો પોલીસ સ્ટેશન માં શું જખ મારે છેમોબાઈલ માં ગીતો સાંભળવા આવે છે----,1
"મેહુલભાઈ જેવા માણસ ની આવી હાલત થાતી હોય તો સમજી લેવાનું કે સામાન્ય લોકો નું શુ થશે 
આંધળા-ભગતડાવ હવે તો જાગો, કે તમારા મામા તમારી બજાવશે તયી જ જાગશો???",0
પોલીસ વાળાના પેટ ભરાતા નથી અેટલે હપતા લેસે ગરીબોને હેરાનપરેશાન મત કરો ક્યારેક કોઈ ગરીબ પરિવારોને નેહાકો લાગયોતો કયાં નૌનહી રેવાદે ઉપરવાળો થોડી શરમ કરો નીચના શું હાલી નીકળ્યા છો,1
બુટલેગરો તો એમના દાતા કેવાય કેમ કે માસ્ટ મોટો હફ્તા ત્યાંતી જ આવતા હોય છે એટલે એમની તો મેહમાન ગતિ થતી હોય છે,1
સાલું વોટે લેવા ના આવે સિંહ પણ બકરી બની જાય 😘😂😘,1
બધા બીજેપી ના દલાલ છે,1
  પેલા પબ્લિક ઈમાનદારી હોવી જોઈ આટલા મોબાઈલ ખોવાઈ છે તેમાંથી કેટલા ઈમાનદારી બતાવે છે  માંથી  હોય ને મોબાઈલ મલે તો તેના માલિક ને પરત ,0
